POP,HFI,AGRI,NITRO,PHOSF,POTAS,GDP_1990,GDP_1991,GDP_1992,GDP_1993,GDP_1994,GDP_1995,GDP_1996,GDP_1997,GDP_1998,GDP_1999,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,HDI_1990,HDI_1991,HDI_1992,HDI_1993,HDI_1994,HDI_1995,HDI_1996,HDI_1997,HDI_1998,HDI_1999,HDI_2000,HDI_2001,HDI_2002,HDI_2003,HDI_2004,HDI_2005,HDI_2006,HDI_2007,HDI_2008,HDI_2009,HDI_2010,HDI_2011,HDI_2012,HDI_2013,HDI_2014,HDI_2015
226.76,33.95,0.62,280249.33,120685.78,48264.16,1764.99,1922.40,1919.53,1975.86,2064.83,2175.42,2295.60,2352.25,2472.34,2681.56,2799.25,2831.01,2906.69,3004.86,3293.74,3795.34,4055.02,4454.40,4541.08,4683.52,5133.21,5401.50,5631.84,5930.34,6282.37,6676.73,0.48,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.58,0.59,0.60,0.61,0.62,0.63,0.63,0.65,0.66,0.67,0.68,0.69,0.70
326.77,34.26,0.85,314512.50,138826.84,53533.59,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
284.97,35.20,0.77,403788.99,174368.09,63208.53,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
239.05,27.35,0.42,228964.28,99638.58,44221.91,2738.59,2657.32,2964.79,3139.34,3318.18,3481.77,3611.90,3598.34,3639.93,3759.07,3687.04,3813.09,3970.74,4200.01,4503.04,5074.95,5603.70,6020.21,6013.46,6519.31,6936.45,7298.97,7610.23,8013.59,8489.28,9022.18,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.62,0.64,0.65,0.66,0.67,0.69,0.70,0.70,0.72,0.73,0.74,0.75,0.76,0.77
258.59,35.32,0.59,282050.26,121558.16,51413.08,2087.44,2155.50,2256.45,2361.44,2482.51,2608.02,2726.41,2755.05,2846.57,3027.54,3091.61,3162.91,3263.15,3415.49,3698.50,4200.59,4554.53,4965.08,5022.51,5306.66,5757.52,6058.44,6316.80,6651.59,7046.44,7488.76,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.65,0.65,0.67,0.68,0.69,0.70,0.71,0.72
775.67,40.42,0.65,172122.31,71269.36,29421.89,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
294.54,37.51,0.62,270222.38,115684.09,49349.76,2704.89,2632.48,2929.14,3099.05,3274.64,3436.55,3566.63,3555.77,3600.23,3722.40,3656.40,3778.71,3933.67,4157.78,4460.93,5031.73,5550.86,5966.46,5962.85,6454.88,6872.45,7231.63,7540.02,7939.65,8410.96,8938.94,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.61,0.62,0.64,0.65,0.66,0.67,0.69,0.69,0.70,0.71,0.73,0.74,0.75,0.76,0.77
289.33,36.33,0.57,299263.59,128557.01,55807.18,2335.85,2357.84,2536.48,2657.95,2798.59,2941.41,3069.65,3087.23,3162.42,3318.13,3320.53,3403.93,3528.81,3699.13,4000.94,4553.78,4968.96,5375.97,5407.13,5753.28,6178.63,6501.55,6778.81,7138.10,7561.82,8036.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.60,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74
339.77,36.13,0.61,312889.58,134701.41,54995.31,2231.16,2283.28,2428.09,2532.73,2662.69,2800.95,2930.33,2957.52,3042.27,3206.97,3225.79,3295.44,3412.62,3564.19,3869.05,4424.21,4808.23,5211.01,5251.48,5549.30,5972.97,6285.15,6553.17,6900.50,7310.12,7769.00,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.66,0.66,0.67,0.68,0.70,0.71,0.72,0.73,0.74
557.25,39.03,0.75,211374.29,87504.33,33888.00,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
302.50,29.32,0.48,278489.42,120608.80,51834.71,2452.79,2446.65,2662.50,2797.68,2948.99,3098.32,3228.02,3237.41,3303.31,3448.11,3427.25,3521.53,3656.39,3841.90,4145.96,4708.44,5155.67,5564.45,5584.29,5972.97,6393.79,6727.96,7014.87,7386.66,7825.14,8316.35,0.52,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.63,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75
300.86,29.94,0.39,282422.31,122625.94,53604.03,2513.07,2491.08,2726.26,2869.74,3026.86,3179.19,3308.98,3313.53,3374.31,3513.69,3482.04,3583.03,3722.69,3917.43,4221.27,4785.74,5250.16,5660.57,5674.81,6088.20,6508.24,6848.39,7140.44,7518.89,7965.22,8465.22,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.60,0.61,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.73,0.74,0.74,0.76
185.55,32.45,0.61,193495.99,79639.45,32783.42,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
261.62,34.79,0.73,227334.83,93531.40,36182.22,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
214.16,35.37,0.69,96943.96,34655.95,16126.09,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
219.13,33.79,0.61,140265.36,51810.27,22121.87,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
275.98,35.13,0.72,391998.14,167766.80,61891.49,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
315.96,35.87,0.55,317125.64,135572.20,56341.01,2162.57,2232.72,2355.55,2450.74,2574.10,2708.94,2838.21,2870.91,2961.49,3132.35,3163.45,3225.48,3337.19,3478.26,3783.37,4336.26,4700.72,5101.65,5148.49,5418.19,5842.76,6148.12,6410.31,6750.06,7150.75,7599.62,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.58,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
176.47,37.83,0.67,232256.38,97644.28,43001.61,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
287.66,36.30,0.57,297264.41,127687.11,55449.45,2320.72,2344.99,2518.95,2639.90,2779.47,2921.10,3048.48,3066.49,3142.55,3299.87,3306.50,3389.58,3512.83,3682.60,3982.73,4531.32,4943.03,5350.54,5383.38,5726.83,6154.35,6476.00,6752.16,7110.04,7532.10,8004.91,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.64,0.65,0.66,0.67,0.67,0.69,0.70,0.71,0.72,0.73,0.74
298.87,36.98,0.57,204956.02,89843.72,37216.38,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
290.77,32.68,0.72,226266.55,91906.82,36333.21,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
218.56,32.65,0.85,244192.66,93669.94,43046.51,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
184.07,23.66,0.42,144173.52,63124.10,26139.48,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
245.18,32.41,0.84,258511.38,108139.42,37052.95,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
398.75,37.91,0.62,255354.47,113451.75,48688.27,2795.25,2699.09,3024.71,3207.07,3391.37,3557.79,3688.00,3669.89,3706.66,3820.71,3738.54,3870.89,4033.06,4271.00,4573.82,5147.61,5692.51,6110.56,6098.54,6627.62,7044.02,7412.17,7728.26,8137.87,8620.94,9162.10,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
155.00,30.34,0.65,75142.65,26237.12,12987.47,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
338.79,30.30,0.74,180874.52,71712.97,29463.18,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
217.03,32.65,0.62,313214.66,136774.39,68963.66,1867.17,1977.67,2009.58,2098.48,2201.85,2312.42,2422.85,2462.05,2568.44,2771.57,2888.88,2948.17,3026.97,3161.69,3429.67,3890.29,4189.13,4601.97,4682.44,4908.31,5379.93,5661.11,5902.53,6215.37,6584.32,6997.63,0.48,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.55,0.56,0.58,0.58,0.60,0.61,0.62,0.63,0.63,0.64,0.66,0.67,0.67,0.68,0.69
225.26,33.87,0.62,281012.50,120906.27,48242.51,1766.45,1926.93,1924.18,1977.52,2065.85,2177.39,2299.28,2357.41,2478.24,2686.80,2801.14,2830.27,2906.93,3001.72,3294.14,3803.44,4061.80,4459.37,4545.35,4681.22,5126.89,5394.84,5624.90,5923.03,6274.62,6668.50,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.56,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70
227.23,33.24,0.80,270456.00,116044.70,38432.04,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
266.94,35.49,0.58,288621.97,124288.45,52608.75,2112.85,2181.54,2289.90,2391.64,2513.51,2642.15,2764.18,2794.16,2885.35,3062.91,3115.89,3184.12,3288.23,3436.83,3727.24,4246.34,4603.87,5011.21,5065.08,5344.50,5786.56,6088.99,6348.65,6685.13,7081.97,7526.53,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.58,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72
363.03,32.06,0.63,309423.60,133000.28,55539.08,2065.32,2161.03,2252.69,2334.48,2448.47,2578.45,2707.58,2748.09,2846.94,3026.54,3075.05,3126.27,3230.22,3356.40,3661.86,4211.55,4548.26,4946.56,5002.45,5232.28,5658.10,5953.81,6207.71,6536.73,6924.76,7359.44,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.65,0.65,0.66,0.67,0.68,0.70,0.70,0.71,0.72
258.79,35.32,0.59,282237.66,121647.36,51455.53,2088.76,2156.85,2258.19,2363.01,2484.13,2609.80,2728.37,2757.09,2848.59,3029.38,3092.87,3164.01,3264.46,3416.60,3699.99,4202.97,4557.09,4967.48,5024.73,5308.63,5759.03,6060.02,6318.45,6653.34,7048.29,7490.73,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.65,0.65,0.67,0.68,0.69,0.70,0.71,0.72
396.70,38.48,0.73,227745.58,95311.35,38009.62,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
334.77,36.07,0.60,314209.04,134815.70,55173.36,2215.64,2271.84,2411.68,2514.18,2642.66,2780.14,2909.49,2937.93,3024.00,3190.09,3211.69,3279.62,3395.56,3544.76,3849.67,4404.32,4783.91,5186.28,5228.19,5519.64,5943.52,6254.15,6520.86,6866.47,7274.08,7730.69,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.71,0.71,0.72,0.73
361.59,34.75,0.83,426413.63,185796.10,63557.02,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
238.61,34.25,0.71,282091.46,116005.05,45332.39,1772.21,1944.87,1942.58,1984.08,2069.87,2185.19,2313.84,2377.83,2501.58,2707.51,2808.60,2827.33,2907.88,2989.29,3295.70,3835.46,4088.63,4479.06,4562.24,4672.14,5101.86,5368.50,5597.44,5894.11,6243.99,6635.95,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
287.57,36.28,0.57,297525.36,127790.11,55499.48,2322.72,2346.88,2521.43,2642.28,2781.95,2923.78,3051.37,3069.41,3145.40,3302.48,3308.39,3391.36,3514.87,3684.51,3985.06,4534.63,4946.70,5354.04,5386.63,5730.05,6157.06,6478.86,6755.14,7113.18,7535.42,8008.44,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74
246.62,32.88,0.65,270831.13,110819.58,43810.88,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
393.32,32.49,0.78,269523.56,124072.60,52600.91,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
338.66,40.85,0.80,201583.84,83243.57,31634.79,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
257.67,35.31,0.59,280386.77,120746.82,51043.23,2078.52,2146.36,2244.71,2350.84,2471.64,2596.05,2713.15,2741.33,2832.97,3015.14,3083.09,3155.47,3254.36,3408.00,3688.41,4184.54,4537.21,4948.89,5007.58,5293.39,5747.34,6047.72,6305.62,6639.83,7033.97,7475.52,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.64,0.64,0.65,0.66,0.68,0.69,0.69,0.70,0.71
283.75,35.51,0.60,274313.56,117599.50,49506.72,2035.82,2102.59,2188.50,2300.07,2419.55,2538.69,2649.67,2675.60,2767.81,2955.70,3042.27,3119.82,3212.22,3372.13,3640.12,4107.65,4454.29,4871.36,4936.05,5229.80,5698.55,5996.37,6252.09,6583.46,6974.26,7412.05,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.59,0.59,0.61,0.62,0.63,0.64,0.64,0.66,0.67,0.68,0.69,0.70,0.71
197.61,36.13,0.67,298215.55,129340.64,58499.98,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
431.56,30.41,0.40,353125.78,153658.74,68119.95,2582.53,2542.28,2799.73,2952.77,3116.58,3272.39,3402.28,3401.25,3456.12,3589.27,3545.18,3653.88,3799.09,4004.46,4308.05,4874.82,5359.05,5771.34,5779.11,6220.98,6640.13,6987.17,7285.13,7671.26,8126.63,8636.76,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.60,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.69,0.71,0.72,0.73,0.74,0.75,0.76
370.10,32.86,0.51,286455.93,128012.95,56212.33,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
251.66,36.78,0.74,244664.55,103533.80,41591.61,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
163.41,28.76,0.40,132799.73,48966.51,21135.70,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
142.75,34.71,0.43,308284.24,133796.47,56881.19,2784.50,2691.16,3013.34,3194.22,3377.48,3543.37,3673.55,3656.31,3694.00,3809.01,3728.76,3859.92,4021.24,4257.53,4560.39,5133.82,5675.66,6093.42,6082.40,6607.07,7023.61,7390.69,7705.86,8114.28,8595.95,9135.55,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77
179.61,35.29,0.66,308264.17,137717.01,57922.88,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
263.90,35.46,0.58,286262.94,123339.25,52203.44,2105.09,2173.58,2279.67,2382.41,2504.04,2631.72,2752.64,2782.21,2873.50,3052.10,3108.47,3177.64,3280.56,3430.31,3718.45,4232.35,4588.79,4997.11,5052.07,5332.94,5777.68,6079.65,6338.91,6674.88,7071.11,7514.99,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72
